id|title|answer|url
 PDI01009|¿Cómo logra el ICBF que sus programas sean inclusivos frente a la atención de niños, niñas y adolescentes con discapacidad y sus familias?|A través de la creación de un modelo de enfoque diferencial de derechos que promueve en sus programas la inclusión de niños, niñas, adolescentes con discapacidad y sus familias, con lo cual se garantiza la participación activa de esta población.|https://www.icbf.gov.co/como-logra-el-icbf-que-sus-programas-sean-inclusivos-frente-la-atencion-de-ninos-ninas-y
 PDI01010|¿Actúa el defensor de familia en los casos de interdicción, es decir, en los casos en que un Juez ha declarado incapaz a una persona para manejar sus asuntos?|Sí. Con respecto a las personas con discapacidad mental absoluta que no han cumplido su mayoría de edad, el Defensor de Familia del lugar de residencia es una de las personas que podría promover el proceso de interdicción, como lo son también los padres o el Ministerio Público, según el artículo 26 de la Ley 1306 de 2009. Sin embargo, quien declara la interdicción de la persona con discapacidad mental absoluta es el Juez de Familia.|https://www.icbf.gov.co/actua-el-defensor-de-familia-en-los-casos-de-interdiccion-es-decir-en-los-casos-en-que-un-juez-ha
 PDI01012|Si mi hijo cumplió 18 años y tiene discapacidad mental, ¿Qué debo hacer para que el padre le siga dando la cuota alimentaria?|Si se trata de una persona con discapacidad mental absoluta, al cumplir los 18 años podrá promoverse el proceso de interdicción a su favor, para que siga recibiendo de parte de su(s) padre(s) la cuota alimentaria. Si se trata de una persona con discapacidad mental diferente a la absoluta, al cumplir los 18 años, su condición deberá ser comprobada mediante los procesos civiles y judiciales que se necesiten, para hacer efectiva la continuidad de la cuota alimentaria sin que por esta decisión la persona continúe bajo patria potestad o pierda sus derechos civiles mediante la interdicción.|https://www.icbf.gov.co/si-mi-hijo-cumplio-18-anos-y-tiene-discapacidad-mental-que-debo-hacer-para-que-el-padre-le-siga
 PDI01013|¿Mi hijo con discapacidad tiene derecho a que la EPS le haga todos los exámenes y procedimientos para garantizarle el cuidado de su salud y el dictamen del diagnóstico?|Sí. La Ley 1098 de 2006 establece que “Todo niño, niña o adolescente que presente anomalías congénitas o algún tipo de discapacidad, tendrá derecho a recibir atención, diagnóstico, tratamiento especializado, rehabilitación y cuidados especiales en salud…”. En este sentido, los departamentos y municipios deberán establecer convenios con entidades públicas y privadas para garantizar la atención en salud de los niños, niña y adolescentes con alguna discapacidad. Para garantizar el derecho a la salud de niños, niñas y adolescentes, la misma ley define como obligación del sistema de Seguridad Social en Salud “Disponer lo necesario para que todo niño, niña y adolescente que presente anomalías congénitas o algún tipo de discapacidad, tengan derecho a recibir por parte el Estado, atención, diagnóstico, tratamiento especializado y rehabilitación, cuidados especiales de salud, orientación y apoyo a los miembros de la familia o las personas responsables de su cuidado y atención”.|https://www.icbf.gov.co/mi-hijo-con-discapacidad-tiene-derecho-que-la-eps-le-haga-todos-los-examenes-y-procedimientos-para
 PDI01014|¿Cómo se puede saber si el niño, niña o adolescente con discapacidad tiene un adecuado estado nutricional?|Cuando la condición de discapacidad de los niños, niñas o adolescentes no interfiere con su crecimiento, la valoración de su estado se realiza de la misma forma que en los niños sin discapacidad. Sin embargo, para algunas discapacidades, la toma de medidas debe realizarse de manera diferenciada, usando estándares de crecimiento específicos y técnicas de medición acordes a cada caso particular. El ICBF maneja patrones de crecimiento específicos para determinar el estado nutricional de niños, niñas y adolescente con Parálisis Cerebral, Síndrome de Down y Acondroplasia.|https://www.icbf.gov.co/como-se-puede-saber-si-el-nino-nina-o-adolescente-con-discapacidad-tiene-un-adecuado-estado
 PDI01015|¿Cuál es la oferta de servicios con enfoque diferencial del ICBF, para niños, niñas y adolescentes con discapacidad?|El ICBF cuenta con la siguiente oferta diferencial especializada para niños, niñas y adolescentes en condición de discapacidad: Internados o externados de atención especializada para discapacidad. Hogares Sustitutos. Hogar Gestor. Unidades de atención familiar – UNAFA. |https://www.icbf.gov.co/cual-es-la-oferta-de-servicios-con-enfoque-diferencial-del-icbf-para-ninos-ninas-y-adolescentes-con
 PDI01016|¿Qué se debe tener en cuenta para la elaboración de los menús de alimentación de la población en condición de discapacidad?|Para la elaboración de los menús en la población en condición de discapacidad se debe tener en cuenta: La atención de las necesidades individuales existentes en cada institución. Enfermedades, intolerancias y alergias alimentarias recurrentes. Las indicaciones del médico que atiende al niño, niña, adolescente o adulto La valoración de los especialistas (fonoaudiología, nutrición, terapia física, entre otros).|https://www.icbf.gov.co/que-se-debe-tener-en-cuenta-para-la-elaboracion-de-los-menus-de-alimentacion-de-la-poblacion-en
 PDI01017|¿Qué se debe hacer si el niño, niña o adolescente, en condición de discapacidad, tiene problemas para masticar y tragar los alimentos?|El médico y/o especialista tratante de la Institución Prestadora del Servicios de Salud – IPS- debe determinar si se puede suministrar alimentación vía oral o es necesaria la alimentación por sonda gástrica, así como cualquier otra prescripción especial para la alimentación. En la mayoría de los casos, cuando la alimentación se puede realizar vía oral, es necesario cambiar el modo de preparación de alimentos para facilitar su consumo, por ejemplo, papillas, purés, consistencias líquidas, entre otras.|https://www.icbf.gov.co/que-se-debe-hacer-si-el-nino-nina-o-adolescente-en-condicion-de-discapacidad-tiene-problemas-para
 PDI01005|¿En qué consisten los programas inclusivos? |Los programas inclusivos son aquellos que tienen en cuenta, desde su inicio, un enfoque diferencial, el cual busca la participación y el ejercicio de derechos de la población colombiana de acuerdo con sus características particulares.|https://www.icbf.gov.co/en-que-consisten-los-programas-inclusivos
 PDI01006|La Política Pública Nacional de Prevención para la Niñez y la Adolescencia, tiene en cuenta temas relacionados con discapacidad, etnia, género y diversidad sexual, entre otros? |Sí. La Política Pública Nacional de Prevención para la Niñez y la Adolescencia trabaja con un enfoque deferencial para mujeres en gestación o madres en período de lactancia; y niños, niñas y adolescentes que pertenecen a grupos étnicos, se encuentran en condición de discapacidad, o cuentan con orientaciones sexuales o identidades de género diversas. El enfoque diferencial es la visión de los derechos de las personas con características particulares por su edad, género, orientación sexual y situación de discapacidad física o mental, que lleva a actuar acorde a sus expectativas, sus creencias, sus capacidades, sus prácticas cotidianas y sus formas de comprender el mundo y relacionarse.|https://www.icbf.gov.co/la-politica-publica-nacional-de-prevencion-para-la-ninez-y-la-adolescencia-tiene-en-cuenta-temas
 PDI01001|¿Qué es el enfoque diferencial de derechos?|Es la visión de los derechos de las personas con características particulares por su edad, género, orientación sexual y situación de discapacidad física o mental, que lleva a tener en cuenta sus expectativas, sus creencias, sus capacidades, sus prácticas cotidianas y sus formas de comprender el mundo y relacionarse, a la hora de requerir atención frente a sus necesidades. El enfoque también es importante porque permite el reconocimiento de las vulnerabilidades, riesgos e inequidades que afrontan estas personas o grupos. Por este motivo, para ser aplicado, se deben valorar las diferentes formas de relacionarse, ver, sentir y vivir en este país.|https://www.icbf.gov.co/que-es-el-enfoque-diferencial-de-derechos
 PDI01002|¿Cuáles son los objetivos del enfoque diferencial?|El objetivo principal del enfoque diferencial es que la sociedad colombiana avance hacia la igualdad social, a partir de reconocer, comprender y valorar las creencias, prácticas, saberes, expectativas y formas propias de relacionamiento de los ciudadanos. Sus otros objetivos son: Favorecer y hacer posible el bienestar y desarrollo de los pueblos, comunidades y colectivos culturalmente diversos. Proteger los derechos de los grupos e individuos considerados como minoría. Contribuir a la reducción de cualquier forma de discriminación o segregación social, cultural, espiritual, económica y espacial. Diseñar e implementar políticas, programas o servicios que ofrezcan igualdad de oportunidades de desarrollo a grupos tradicionalmente segregados, excluidos o marginados social y culturalmente.|https://www.icbf.gov.co/cuales-son-los-objetivos-del-enfoque-diferencial
 PDI01003|¿A quiénes aplica el ICBF el enfoque diferencial?|El ICBF aplica el enfoque diferencial a los siguientes grupos: Niños, niñas, adolescentes y familias pertenecientes a grupos étnicos reconocidos por el Estado colombiano, entre los que se encuentran los pueblos indígenas, comunidades afro, comunidades negras, comunidad palenquera, comunidad raizal y el pueblo Rrom. Niños, niñas y adolescentes con discapacidad y derechos vulnerados. Mujeres embarazadas y madres en período de lactancia. Niños, niñas y adolescentes LGTBI.|https://www.icbf.gov.co/quienes-aplica-el-icbf-el-enfoque-diferencial
 PDI01004|¿Cuáles son las acciones que se realizan para brindar una atención con enfoque diferencial?|1. Conocer y entender las características, condiciones de vida, necesidades y expectativas del grupo de población que va a ser atendido. 2. Diseñar o adecuar un proyecto o servicio social que incluya las condiciones particulares del grupo que va a ser atendido. 3. Socializar los programas o servicios con el grupo que va a ser atendido, y llegar a acuerdos sobre las adecuaciones que se requieran. 4. Contratar a quién vaya a ser el operador del programa o servicio. 5. Brindar asistencia técnica y hacer seguimiento al funcionamiento del programa o servicio a través de los profesionales del ICBF que se encuentren en el centro zonal más cercano. 6. Evaluar periódicamente con el grupo que va a ser atendido el proceso y los resultados alcanzados.|https://www.icbf.gov.co/cuales-son-las-acciones-que-se-realizan-para-brindar-una-atencion-con-enfoque-diferencial
 PDI01018|¿El ICBF brinda complementos y suplementos alimentarios a la población con discapacidad que debe alimentarse por sonda?|Las EPS, como responsables de garantizar el acceso al Plan Obligatorio de Salud, son las encargadas de gestionar la entrega de complementos y suplementos alimentarios en los casos especiales. Por lo tanto, no corresponde al ICBF destinar recursos para dicho fin.|https://www.icbf.gov.co/el-icbf-brinda-complementos-y-suplementos-alimentarios-la-poblacion-con-discapacidad-que-debe
 PDI01019|¿La población con discapacidad puede consumir la Bienestarina Más® que produce el ICBF?|La Bienestarina Más® puede ser consumida por la población en condición de discapacidad vía oral, siempre y cuando no haya restricciones médicas sobre sus nutrientes. |https://www.icbf.gov.co/la-poblacion-con-discapacidad-puede-consumir-la-bienestarina-masr-que-produce-el-icbf
 GDS01012|¿Es correcto afirmar que los niños, niñas y adolescentes serán homosexuales o bisexuales, si están al cuidado de personas homosexuales?|No. La orientación sexual homosexual o bisexual no se aprende, no se “pega”, ni se contagia. Nadie tiene la posibilidad de “volver” homosexual o bisexual a nadie.|https://www.icbf.gov.co/es-correcto-afirmar-que-los-ninos-ninas-y-adolescentes-seran-homosexuales-o-bisexuales-si-estan-al
 GDS01005|¿En qué consisten los programas inclusivos? |Los programas inclusivos son aquellos que tienen en cuenta, desde su inicio, un enfoque diferencial, el cual busca la participación y el ejercicio de derechos de la población colombiana de acuerdo con sus características particulares.|https://www.icbf.gov.co/en-que-consisten-los-programas-inclusivos-0
 GDS01007|¿Qué es la diversidad sexual y de género?|La diversidad sexual y de género son dos conceptos que se utilizan para identificar todas las manifestaciones de la sexualidad humana y su identidad de género, incluyendo las no heterosexuales, que comúnmente se denominan LGBTI (lesbianas, gays, bisexuales, transgeneristas e intersexuales).|https://www.icbf.gov.co/que-es-la-diversidad-sexual-y-de-genero
 GDS01008|¿Qué significan las letras LGBTI?|La L corresponde a las mujeres lesbianas, es decir a aquellas mujeres que su orientación sexual es homosexual; la G corresponde a los hombres gay, es decir, a aquellos hombres cuya orientación sexual es homosexual. La letra B, corresponde al grupo de mujeres y hombres bisexuales, para quienes su orientación sexual está dirigida tanto a hombres como a mujeres. La letra T hace referencia al grupo de personas transgeneristas (travestis, transformistas y transexuales) cuya identidad de género no corresponde a su sexo biológico. Por último, la letra I corresponde a las personas intersexuales, es decir a aquellos seres humanos que por su condición biológica no pueden ser clasificados dentro de la construcción Hombre-Mujer.|https://www.icbf.gov.co/que-significan-las-letras-lgbti
 GDS01009|¿Cómo se define la orientación sexual? |Nuestra orientación sexual está definida por el gusto hacia personas del mismo sexo, del otro sexo o de ambos sexos. Así, cuando esta preferencia se dirige hacia personas del mismo sexo, la orientación se denomina homosexual, del otro sexo, heterosexual y de ambos sexos, bisexual.|https://www.icbf.gov.co/como-se-define-la-orientacion-sexual
 GDS01010|¿Es correcto afirmar que, si las personas homosexuales hacen un esfuerzo, pueden volver a ser heterosexuales?|No. Aunque, existen teorías que afirman que las personas pueden sentir atracción por uno u otro sexo en diferentes momentos de su vida, la evidencia científica reciente afirma que intentar cambiar la orientación sexual de una persona, puede tener repercusiones negativas en su estabilidad emocional y personal. Por ello, cuando una persona descubre y asume que es homosexual o bisexual, no quiere decir que antes haya sido heterosexual, sino que llegó un momento en que revela su orientación sexual.|https://www.icbf.gov.co/es-correcto-afirmar-que-si-las-personas-homosexuales-hacen-un-esfuerzo-pueden-volver-ser
 GDS01011|¿Es correcto decir que las personas homosexuales siempre quieren cambiarse de sexo, es decir, de genitales?|No. Las personas que sienten el deseo o la necesidad por cambiar su sexo, es decir, cambiar sus genitales, son llamadas transexuales. Para estas personas, su identidad de género no corresponde con sus genitales. Ahora, una persona transexual puede identificar que su orientación sexual es heterosexual, homosexual o bisexual.|https://www.icbf.gov.co/es-correcto-decir-que-las-personas-homosexuales-siempre-quieren-cambiarse-de-sexo-es-decir-de
 GDS01013|¿Ser homosexual, bisexual o transgenerista se decide?|No. Identificarse con una orientación sexual o una identidad de género diversa no es una decisión. Es un proceso de descubrimiento a lo largo de la vida que va sucediendo durante el crecimiento. Está marcado por momentos específicos en la vida de cada persona y se define como una constante atracción e identidad perdurable en el tiempo.|https://www.icbf.gov.co/ser-homosexual-bisexual-o-transgenerista-se-decide
 GDS01014|¿Qué significa salir del closet?|Salir del closet es una expresión que se utiliza cuando una persona revela públicamente que su orientación sexual o la identidad de género es diferente a la heterosexual. Algunas veces ‘salir del closet’ es una decisión que la persona toma, en otras, las personas se ven obligadas a dar explicaciones sobre su atracción.|https://www.icbf.gov.co/que-significa-salir-del-closet
 GDS01015|¿Por qué las personas de los sectores LGBTI luchan por sus derechos?|Porque históricamente las personas gays, lesbianas, bisexuales, transgeneristas e intersexuales, han sido discriminadas. Por esta razón, hay movimientos u organizaciones sociales que han presionado para que existan leyes que protejan a las personas LGBTI, por ejemplo, para que tengan derecho a casarse, a heredar o a no ser despedidos de sus trabajos por su orientación sexual o identidad de género diversa.|https://www.icbf.gov.co/por-que-las-personas-de-los-sectores-lgbti-luchan-por-sus-derechos
 GDS01016|¿Qué es la homofobia?|La homofobia es el rechazo constante de personas heterosexuales a personas que son homosexuales o bisexuales. Puede manifestarse de varias formas, como, por ejemplo, la invisibilización de las personas LGTBI o los crímenes de odio hacia ellos. La homofobia se basa en el pensamiento errado de que una persona heterosexual es supuestamente superior a las personas homosexuales o bisexuales.|https://www.icbf.gov.co/que-es-la-homofobia
 GDS01001|¿Qué es el enfoque diferencial de derechos?|Es la visión de los derechos de las personas con características particulares por su edad, género, orientación sexual y situación de discapacidad física o mental, que lleva a tener en cuenta sus expectativas, sus creencias, sus capacidades, sus prácticas cotidianas y sus formas de comprender el mundo y relacionarse, a la hora de requerir atención frente a sus necesidades. El enfoque también es importante porque permite el reconocimiento de las vulnerabilidades, riesgos e inequidades que afrontan estas personas o grupos. Por este motivo, para ser aplicado, se deben valorar las diferentes formas de relacionarse, ver, sentir y vivir en este país.|https://www.icbf.gov.co/que-es-el-enfoque-diferencial-de-derechos-0
 GDS01002|¿Cuáles son los objetivos del enfoque diferencial?|El objetivo principal del enfoque diferencial es que la sociedad colombiana avance hacia la igualdad social, a partir de reconocer, comprender y valorar las creencias, prácticas, saberes, expectativas y formas propias de relacionamiento de los ciudadanos. Sus otros objetivos son: Favorecer y hacer posible el bienestar y desarrollo de los pueblos, comunidades y colectivos culturalmente diversos. Proteger los derechos de los grupos e individuos considerados como minoría. Contribuir a la reducción de cualquier forma de discriminación o segregación social, cultural, espiritual, económica y espacial. Diseñar e implementar políticas, programas o servicios que ofrezcan igualdad de oportunidades de desarrollo a grupos tradicionalmente segregados, excluidos o marginados social y culturalmente.|https://www.icbf.gov.co/cuales-son-los-objetivos-del-enfoque-diferencial-0
 GDS01003|¿A quiénes aplica el ICBF el enfoque diferencial?|El ICBF aplica el enfoque diferencial a los siguientes grupos: Niños, niñas, adolescentes y familias pertenecientes a grupos étnicos reconocidos por el Estado colombiano, entre los que se encuentran los pueblos indígenas, comunidades afro, comunidades negras, comunidad palenquera, comunidad raizal y el pueblo Rrom. Niños, niñas y adolescentes con discapacidad y derechos vulnerados. Mujeres embarazadas y madres en período de lactancia. Niños, niñas y adolescentes LGTBI.|https://www.icbf.gov.co/quienes-aplica-el-icbf-el-enfoque-diferencial-0
 GDS01004|¿Cuáles son las acciones que se realizan para brindar una atención con enfoque diferencial?|1. Conocer y entender las características, condiciones de vida, necesidades y expectativas del grupo de población que va a ser atendido. 2. Diseñar o adecuar un proyecto o servicio social que incluya las condiciones particulares del grupo que va a ser atendido. 3. Socializar los programas o servicios con el grupo que va a ser atendido, y llegar a acuerdos sobre las adecuaciones que se requieran. 4. Contratar a quién vaya a ser el operador del programa o servicio. 5. Brindar asistencia técnica y hacer seguimiento al funcionamiento del programa o servicio a través de los profesionales del ICBF que se encuentren en el centro zonal más cercano. 6. Evaluar periódicamente con el grupo que va a ser atendido el proceso y los resultados alcanzados.|https://www.icbf.gov.co/cuales-son-las-acciones-que-se-realizan-para-brindar-una-atencion-con-enfoque-diferencial-0
 GDS01006|La Política Pública Nacional de Prevención para la Niñez y la Adolescencia, tiene en cuenta temas relacionados con discapacidad, etnia, género y diversidad sexual, entre otros?|Sí. La Política Pública Nacional de Prevención para la Niñez y la Adolescencia trabaja con un enfoque deferencial para mujeres en gestación o madres en período de lactancia; y niños, niñas y adolescentes que pertenecen a grupos étnicos, se encuentran en condición de discapacidad, o cuentan con orientaciones sexuales o identidades de género diversas. El enfoque diferencial es la visión de los derechos de las personas con características particulares por su edad, género, orientación sexual y situación de discapacidad física o mental, que lleva a actuar acorde a sus expectativas, sus creencias, sus capacidades, sus prácticas cotidianas y sus formas de comprender el mundo y relacionarse.|https://www.icbf.gov.co/la-politica-publica-nacional-de-prevencion-para-la-ninez-y-la-adolescencia-tiene-en-cuenta-temas-0
 IMP01011|¿Soy mayor de edad, aún puedo impugnar la paternidad?|Si, de acuerdo con la ley el hijo(a) puede impugnar la paternidad en cualquier momento, mediante abogado, presentando demanda ante el Juez competente.|https://www.icbf.gov.co/soy-mayor-de-edad-aun-puedo-impugnar-la-paternidad
 IMP01001|¿En qué consiste la impugnación de la paternidad?|Es un proceso judicial, mediante el cual se busca desvirtuar la paternidad legal de un niño, niña o adolescente, cuando se duda de la veracidad de ésta.|https://www.icbf.gov.co/en-que-consiste-la-impugnacion-de-la-paternidad
 IMP01002|¿Quiénes pueden impugnar la paternidad de un niño(a) o adolescente?|La paternidad podrá ser impugnada por: - El hijo(a) - El cónyuge o compañero permanente - Por quien acredite de manera simple ser el padre. |https://www.icbf.gov.co/quienes-pueden-impugnar-la-paternidad-de-un-ninoa-o-adolescente
 IMP01007|¿Cuánto tiempo dura el proceso de Impugnación de la Paternidad?|El proceso no tiene un término de duración establecido. |https://www.icbf.gov.co/cuanto-tiempo-dura-el-proceso-de-impugnacion-de-la-paternidad
 IMP01008|¿Un menor de edad puede impugnar la paternidad?|Sí, el proceso de Impugnación de la Paternidad por parte de un menor de edad, se deberá iniciar a través de los padres del adolescente o de quien ejerza la representación legal de éste o a falta de estos, del Defensor de familia competente.|https://www.icbf.gov.co/un-menor-de-edad-puede-impugnar-la-paternidad
 IMP01003|¿Qué pasa si he reconocido a un hijo que en realidad no es mío?|Deberá asumir la obligación de ser el padre hasta que mediante sentencia judicial se decrete lo contrario. En tal sentido, usted podrá adelantar el proceso tendiente a la impugnación de la paternidad mediante abogado, ante el Juez de Familia.|https://www.icbf.gov.co/que-pasa-si-he-reconocido-un-hijo-que-en-realidad-no-es-mio
 IMP01004|¿Se puede llevar a cabo un proceso de investigación de la paternidad cuando el padre se encuentra en el extranjero?|Sí, sin embargo para iniciar este proceso es necesario conocer el lugar de ubicación o residencia del presunto padre en el extranjero, con el fin de que mediante exhorto se pueda realizar la respectiva notificación y se adelante todo el proceso.|https://www.icbf.gov.co/se-puede-llevar-cabo-un-proceso-de-investigacion-de-la-paternidad-cuando-el-padre-se-encuentra-en-el
 IMP01005|¿Cuál es el término dentro del cual puedo iniciar el proceso para impugnar la paternidad de un hijo nacido dentro del matrimonio?|El cónyuge o compañero permanente y la madre podrán iniciar el proceso, dentro de los ciento (140) días siguientes al día en que se tuvo conocimiento que el niño, niña o adolescente no es su hijo biológico. El hijo podrá impugnar la paternidad o la maternidad en cualquier tiempo.|https://www.icbf.gov.co/cual-es-el-termino-dentro-del-cual-puedo-iniciar-el-proceso-para-impugnar-la-paternidad-de-un-hijo
 IMP01006|¿Qué requisitos debo tener para iniciar un proceso de Impugnación de la Paternidad?|Es necesario presentar el Registro Civil de nacimiento del niño, niña o adolescente y, de ser posible, informar el lugar de residencia o trabajo del presunto padre o madre biológicos, con el fin de vincularlos al proceso en aras de declarar la paternidad y proteger así el derecho del niño, niña o adolescente a tener una verdadera identidad y una familia.|https://www.icbf.gov.co/que-requisitos-debo-tener-para-iniciar-un-proceso-de-impugnacion-de-la-paternidad
 IMP01009|¿Puedo hacer una conciliación para llevar a cabo el cambio de apellidos de mi hijo y aclarar la paternidad?|No, el derecho a la identidad de un niño, niña o adolescente no es conciliable; es decir, que las partes no pueden disponer de este derecho. En el evento que se encuentre en controversia la paternidad de un niño, niña o adolescente se debe adelantar según el caso, el proceso tendiente a la impugnación o investigación de la paternidad.|https://www.icbf.gov.co/puedo-hacer-una-conciliacion-para-llevar-cabo-el-cambio-de-apellidos-de-mi-hijo-y-aclarar-la
 IVP01011|¿Cuándo no sea posible practicar la prueba de ADN al presunto padre, qué se debe hacer?|En aquellos casos en que no hubiere sido posible realizar la prueba de ADN la parte demandante tendrá como opción acreditar pruebas testimoniales, documentales y demás medios probatorios para demostrar los hechos que invoca, los cuales deben ser valorados en conjunto por el Juez para emitir el fallo correspondiente, y tiene a su favor el indicio generado por la renuencia del demandado.|https://www.icbf.gov.co/cuando-no-sea-posible-practicar-la-prueba-de-adn-al-presunto-padre-que-se-debe-hacer
 IVP01012|¿A quién le corresponde el pago de la prueba de ADN dentro de un proceso de Investigación de la Paternidad?|El costo será asumido por quien solicita la prueba; no obstante, en los casos en que se ha concedido el Amparo de Pobreza dicho costo será asumido por el Estado. En los demás casos, el Juez deberá disponer en la sentencia la obligación de pago para quien haya sido vencido dentro del proceso.|https://www.icbf.gov.co/quien-le-corresponde-el-pago-de-la-prueba-de-adn-dentro-de-un-proceso-de-investigacion-de-la
 IVP01003|¿Quién puede iniciar un proceso de Investigación de la Paternidad?|Generalmente es la madre, pero también pueden hacerlo: el hijo menor de edad a través de su representante legal, el hijo mayor de edad, la persona natural o jurídica que haya tenido o tenga el cuidado de su crianza o educación, el Defensor de Familia y el Ministerio Público.|https://www.icbf.gov.co/quien-puede-iniciar-un-proceso-de-investigacion-de-la-paternidad
 IVP01004|¿Cuánto tiempo dura un proceso de Investigación de la Paternidad?|El proceso no tiene un término de duración establecido.|https://www.icbf.gov.co/cuanto-tiempo-dura-un-proceso-de-investigacion-de-la-paternidad
 IVP01008|¿Existe algún tiempo determinado para iniciar un proceso de Investigación de la Paternidad?|No, este es un trámite que se puede realizar en cualquier momento.|https://www.icbf.gov.co/existe-algun-tiempo-determinado-para-iniciar-un-proceso-de-investigacion-de-la-paternidad
 IVP01007|Estoy casada con el padre de mí hijo, pero él no quiere reconocerlo ¿Qué debo hacer?|En este caso se aplica la Presunción de Paternidad; es decir, que para la ley se presume que su esposo es el padre del niño, niña o adolescente. Para ello, debe acudir a la Registraduría General de Nación y/o Notaria, con el registro civil de matrimonio y efectuar el registro de su hijo. |https://www.icbf.gov.co/estoy-casada-con-el-padre-de-mi-hijo-pero-el-no-quiere-reconocerlo-que-debo-hacer
 CET01005|¿En qué consisten los programas inclusivos? |Los programas inclusivos son aquellos que tienen en cuenta, desde su inicio, un enfoque diferencial, el cual busca la participación y el ejercicio de derechos de la población colombiana de acuerdo con sus características particulares. |https://www.icbf.gov.co/en-que-consisten-los-programas-inclusivos-1
 CET01007|Quiénes pueden ser contratados por el ICBF para prestar servicios dirigidos a los grupos étnicos?|"""Dado el interés del ICBF por garantizar que el enfoque diferencial se aplique en sus programas y servicios, la entidad prioriza que las organizaciones étnicas sean contratistas de servicios para su comunidad, siempre y cuando cumplan con los requisitos exigidos por la ley. Los programas y servicios pueden ser contratados con: Cabildos y asociaciones de autoridades indígenas (AATIS) reconocidas según los parámetros establecidos por el Ministerio del Interior (Decreto 1088 de 1993). Consejos comunitarios de comunidades negras conformados según los parámetros establecidos por el Ministerio del Interior (Decreto 3770 de 2008). Kumpanya del pueblo Rrom certificadas por el Ministerio del Interior. (Decreto 2957 de 2010) Organizaciones representativas de grupos étnicos legalmente constituidas. Entidades sin ánimo de lucro cuyo objeto social se relacione con el objeto a contratar. La entidad sin ánimo de lucro debe concertar la implementación del programa o servicio con la comunidad que será beneficiada dejando evidencia de dicha concertación en acta suscrita por los participantes. Uniones temporales conformadas por entidades sin ánimo de lucro que cumplan las condiciones mencionadas en el punto anterior. "|https://www.icbf.gov.co/quienes-pueden-ser-contratados-por-el-icbf-para-prestar-servicios-dirigidos-los-grupos-etnicos
 CET01008|¿Qué requisitos deben cumplir las organizaciones étnicas para ser contratadas por el ICBF para la operación de servicios?|a. Requisitos jurídicos: Para pueblos indígenas: Certificación del Ministerio del Interior con la que se compruebe su inscripción en el Registro de Asociaciones y Autoridades Tradicionales y Cabildos, en la que se lea el nombre del representante legal actualizado. Para comunidades afrodescendientes: Certificación del Ministerio del Interior con la que se compruebe su inscripción en el Registro único de Consejos Comunitarios y Organizaciones de Comunidades Negras, Afrocolombianas, Raizal y Palenquera, en la que se lea el nombre del representante legal actualizado. Para comunidades Rrom: Certificación del Ministerio del Interior con la que se compruebe su inscripción en el Registro de Asociaciones Kumpanyas, en la que se lea el nombre del representante legal actualizado. Registro único tributario – RUT. Certificado de antecedentes judiciales del representante legal de la Policía Nacional de Colombia. Certificado de antecedentes disciplinarios del representante legal y de la persona jurídica, expedido por la Procuraduría General de la Nación. Certificado de antecedentes fiscales del representante legal y de la persona jurídica, expedido por la Contraloría General de la República. Documento que compruebe el pago de aportes al Sistema de Seguridad Social en Salud y el pago de parafiscales cuando corresponda. Certificado de titularidad de cuenta bancaria para el manejo de los recursos. Fotocopia de la cédula de ciudadanía del representante legal. b. Requisitos técnicos: Varían de acuerdo con lo exigido por el ICBF en cada proceso de selección del contratista. Si la autoridad ha tenido contratos anteriores con el ICBF deberá presentar Certificación de Idoneidad expedida por el supervisor de dicho contrato. |https://www.icbf.gov.co/que-requisitos-deben-cumplir-las-organizaciones-etnicas-para-ser-contratadas-por-el-icbf-para-la
 CET01009|¿El ICBF debe realizar consulta previa con las comunidades étnicas para la implementación de sus servicios?|El ICBF está obligado a realizar consulta previa, únicamente, en los procesos en los que un niño, niña o adolescente será declarado en adoptabilidad. Sin embargo, con el fin de aplicar el enfoque diferencial en sus programas y servicios, el ICBF promueve la concertación con las comunidades beneficiarias de manera directa. |https://www.icbf.gov.co/el-icbf-debe-realizar-consulta-previa-con-las-comunidades-etnicas-para-la-implementacion-de-sus
 CET01010|¿Por qué el ICBF lleva alimentos a las comunidades étnicas, que ellos no tienen la costumbre de comer?|Porque el ICBF busca llevar a los niños, niñas y adolescentes de las comunidades étnicas alimentos que no se dañen fácilmente y que aporten variedad de nutrientes, en especial, proteínas. |https://www.icbf.gov.co/por-que-el-icbf-lleva-alimentos-las-comunidades-etnicas-que-ellos-no-tienen-la-costumbre-de-comer
 CET01011|Por qué el ICBF no entrega agua en los paquetes de alimentos, dirigidos a las comunidades étnicas?|El suministro de agua segura para consumo humano es responsabilidad de las Alcaldías y las Gobernaciones, conjuntamente con el Viceministerio de Agua y Saneamiento Básico. Por esta razón no es responsabilidad del ICBF entregar agua |https://www.icbf.gov.co/por-que-el-icbf-no-entrega-agua-en-los-paquetes-de-alimentos-dirigidos-las-comunidades-etnicas
